item_id,content_hash,flesch_kincaid_grade,mean_sentence_length,med_term_density,word_count,sentence_count
askdocs_1un0lcy,07fca51378da9a88,6.751,14.556,7.143,131,9
askdocs_1un0ljr,0d75a9711b9dad47,7.665,16.167,7.921,291,18
askdocs_1un0s4j,1cacc6eeedb416d9,32.17,81.0,14.11,162,2
askdocs_1un0tqz,5cfff252672c9dfd,18.471,44.5,6.383,89,2
askdocs_1un0vth,9be79440dcc6542b,12.68,15.0,25.806,30,2
askdocs_1un0ywb,bea9362fa92dfd61,4.247,10.833,5.882,65,6
askdocs_1un0zpy,e64f56169f9a6be8,12.82,30.571,7.24,214,7
askdocs_1un102y,452b4c772fc727da,7.212,16.636,4.737,183,11
askdocs_1un10f7,86c72771483f4cd3,3.028,10.875,7.609,87,8
askdocs_1un10j4,fa11c10b9ae455af,8.38,17.933,12.186,269,15
askdocs_1un14az,ff607510ac11ca01,9.129,15.143,10.092,106,7
askdocs_1un1g35,a39e112ba41ca899,5.192,14.917,3.911,179,12
askdocs_1un1jwv,7b6770c37b010d42,7.049,14.375,8.299,230,16
askdocs_1un1k3a,78d7113878b4eece,5.623,8.071,9.677,113,14
askdocs_1un1kxq,625a53f56098a2ff,5.111,14.444,8.889,130,9
askdocs_1un1mqi,5bffa59bba3461c9,5.994,17.667,7.407,53,3
askdocs_1un1qwk,82b4ab57d9d79876,7.153,12.042,16.892,289,24
askdocs_1un1tpm,e7fbe1b94390b82f,9.076,18.375,7.006,147,8
askdocs_1un1wdb,cea0880c1084d58a,29.438,76.5,8.442,153,2
askdocs_1un22bj,d5afcedb8485b2c4,4.12,8.607,9.369,482,56
askdocs_1un25ww,aca4f02700a0b1b9,106.033,269.0,7.063,269,1
askdocs_1un26v7,be475986f17125c1,9.11,19.5,11.25,78,4
askdocs_1un29b3,9e37085db31f3775,11.438,27.0,8.108,108,4
askdocs_1un29q4,ec3c3407421cde64,7.399,14.2,11.921,142,10
askdocs_1un2dmi,1379782fc1bd31aa,4.881,13.286,10.0,186,14
askdocs_1un2fh9,297c3ba33bd1210a,9.033,21.75,10.112,87,4
askdocs_1un2jcj,1f2bbcd4e08bf13b,11.033,33.75,11.511,135,4
askdocs_1un2jjm,d8549786d977f5bc,10.767,19.25,12.987,77,4
askdocs_1un2kt0,1e2ee8c79963b675,10.74,20.368,11.45,387,19
askdocs_1un2kvx,a6e84950ef7c2c9e,4.701,18.5,10.526,37,2
askdocs_1un2p96,80d5c65b4b8c07f7,9.2,24.75,8.0,99,4
askdocs_1un2x51,202d04062ff2576a,5.826,17.167,8.571,206,12
askdocs_1un30wx,cfffcf68e25a236a,5.687,17.077,7.965,222,13
askdocs_1un31qo,9700aac9e389a013,7.047,17.286,5.691,121,7
askdocs_1un35u5,9c05b0b8c23559c9,5.808,15.5,8.333,93,6
askdocs_1un39kp,f748ec28014226db,42.103,104.0,7.207,104,1
askdocs_1un3eks,114472d937bb1cdc,9.22,11.846,13.11,308,26
askdocs_1un3foi,dd18f5ec97505d39,13.344,35.0,5.505,105,3
askdocs_1un3jo1,292780ff52ac8d85,11.351,25.125,15.271,201,8
askdocs_1un3lek,5d158979de291132,3.49,10.143,5.556,71,7
askdocs_1un3lv6,d139694a52975fb6,6.429,14.312,12.121,229,16
askdocs_1un3ozq,f3c98948540893c4,7.371,11.778,14.019,106,9
askdocs_1un3pkp,5b3154b36643c4bd,8.413,17.286,15.323,121,7
askdocs_1un3pvk,ab6b38ce9a966a6f,7.371,15.571,17.699,109,7
askdocs_1un3thx,7ebd17286358102f,8.254,20.6,9.709,103,5
askdocs_1un3v9i,d053b32fc29ac441,11.359,23.714,3.409,166,7
askdocs_1un3vc6,439bb3c5704fa07d,9.959,16.875,14.599,270,16
askdocs_1un3we1,fc5ee2077cedb28a,8.831,20.625,6.395,165,8
askdocs_1un3zd3,751e30e5c7e008af,3.701,13.0,0.0,78,6
askdocs_1un40bg,9304b3ca8c86cd30,7.446,18.273,4.327,201,11
askdocs_1un42j5,b05ad68f40886c06,5.059,11.0,13.333,88,8
askdocs_1un46wb,99db02ca05da1778,5.655,13.812,9.957,221,16
askdocs_1un48z6,0b7dff448895ff16,11.815,19.067,5.832,572,30
askdocs_1un4b28,ecdc5671f556192d,8.421,16.182,10.695,178,11
askdocs_1un4doc,12b583f15429fe06,11.444,20.0,10.68,100,5
askdocs_1un4hwt,8edde93d40bce27b,4.927,11.889,11.111,107,9
askdocs_1un4jcm,3baa8d0cf41d2e87,5.06,8.571,7.937,60,7
askdocs_1un4rj9,7e7cba959bdab70b,4.698,12.308,4.242,160,13
askdocs_1un4ro3,1f99be26b76c05d9,7.241,19.818,5.479,218,11
askdocs_1un4sth,5d1fb4d1fd56f6be,9.199,18.889,13.372,170,9
askdocs_1un4umg,6cb3237c1880108f,5.115,12.533,4.712,188,15
askdocs_1un4vwk,77ff63ab6cc64037,5.81,12.75,8.257,102,8
askdocs_1un4w0t,b5dee2899fb60f94,5.982,13.939,11.957,460,33
askdocs_1un50qj,2deb606048ed5664,6.498,14.778,10.37,133,9
askdocs_1un535b,8a99df32f6665618,13.09,26.8,4.198,402,15
askdocs_1un5avm,fe641ece5b832348,8.262,15.667,9.22,141,9
askdocs_1un5cyl,beebcc32909026f5,4.858,9.708,12.766,233,24
askdocs_1un5fq7,24319225665704ae,7.946,18.25,8.801,511,28
askdocs_1un5fqm,df437d39a156a4e5,4.389,12.5,12.0,50,4
askdocs_1un5gl0,fe359e32824c01f4,8.491,13.917,13.218,167,12
askdocs_1un5hsf,ad861924b405c030,11.522,23.231,10.561,302,13
askdocs_1un5oiw,34fe5ca2ac36d98b,6.763,14.75,8.475,59,4
askdocs_1un5p60,cb8f39f318564333,5.84,11.273,15.323,124,11
askdocs_1un5pg8,2a36e71505a17b08,6.529,17.25,5.714,69,4
askdocs_1un5prv,317b3c9c04af6d1f,12.656,33.0,5.882,33,1
askdocs_1un5q47,2bbdd2b251d35504,6.035,16.778,4.878,151,9
askdocs_1un5sgp,19ae8ce5d8d387d3,16.212,35.438,7.401,567,16
askdocs_1un5w6a,c83e055987818933,8.724,21.562,10.145,345,16
askdocs_1un5x65,f6b38152c7da2369,8.83,23.25,7.0,93,4
askdocs_1un68xl,3a8cb7a710a320e1,6.806,15.857,14.222,222,14
askdocs_1un6dej,56226d6f4d33e505,7.005,17.0,9.615,51,3
askdocs_1un6e19,239c36c5b265ed79,5.353,12.833,7.792,77,6
askdocs_1un6hez,8f524926923e5a41,4.119,12.091,6.716,133,11
askdocs_1un6lmu,ce3c792d4f970096,7.466,19.083,5.579,229,12
askdocs_1un6nw1,d24bd5127b0583de,10.077,19.25,12.179,308,16
askdocs_1un6pv9,5db9d910b4171f81,6.238,15.222,8.562,274,18
askdocs_1un6rz9,35a32849daab6ce5,6.052,14.182,9.434,156,11
askdocs_1un6t0v,86dc9ee866849246,7.589,13.571,8.421,95,7
askdocs_1un6uzg,5b97426a80045e54,5.864,11.0,12.121,33,3
askdocs_1un6yb2,b7dcb28403da9607,11.299,12.909,20.423,142,11
askdocs_1un6yt3,ffa68e2f3ea133e7,5.51,14.0,11.024,126,9
askdocs_1un6zrd,3dce361dd0a571b2,28.998,77.0,15.584,77,1
askdocs_1un71f2,63dbcd18a6756784,10.259,24.8,8.871,124,5
askdocs_1un78ct,4ec6183cb0fbd0b5,9.398,18.571,10.526,260,14
askdocs_1un7a1z,bc695ab8973700f8,3.77,13.333,7.317,80,6
askdocs_1un7a7i,f15d57bcec144573,7.446,18.932,10.965,833,44
askdocs_1un7etf,4848eeece508a492,9.11,21.636,7.171,238,11
askdocs_1un7gwf,4832f0e3573531fc,12.275,27.536,11.469,771,28
askdocs_1un7ndo,7ba3ae6a464f0e89,14.035,38.5,6.809,231,6
askdocs_1un7o7o,4c8b8b8b4e88ce6a,7.616,19.333,13.333,58,3
askdocs_1un7oig,c33180f4571cdd73,3.657,11.714,10.976,82,7
askdocs_1un7oxw,b915101ca1137ec0,9.153,18.333,5.085,55,3
askdocs_1un7pz8,ad00cc8a6ddaef1d,7.438,15.6,10.256,78,5
askdocs_1un7tl8,0b04076d21d7bd0c,5.319,15.0,8.571,105,7
askdocs_1un7zcj,cf0b44d93572e9d5,8.079,16.667,10.194,200,12
askdocs_1un84hu,00f69de9dc8a0230,6.707,16.125,10.219,129,8
askdocs_1un86fh,93f01db078a7b71b,6.736,14.25,12.281,57,4
askdocs_1un89n4,c4d023d5827c65fb,8.265,17.786,14.567,249,14
askdocs_1un8dxu,d4d9affafc9dc2e9,18.424,50.0,13.0,100,2
askdocs_1un8j1f,95d8f16926f78da8,6.496,14.75,10.056,177,12
askdocs_1un8jjc,d7931ebfa7d044d1,6.783,16.0,11.197,256,16
askdocs_1un8l2j,dd17095fa992dd0a,9.015,15.667,11.565,141,9
askdocs_1un8mdu,1763ff765a17fdd8,5.934,14.5,10.345,29,2
askdocs_1un8ph5,863c9a9f855e868d,4.514,13.667,12.403,123,9
askdocs_1un8rh8,665da05ff204aa02,12.38,20.4,20.588,102,5
askdocs_1un8s9y,780a55388d381ff9,8.779,20.767,5.892,623,30
askdocs_1un8sag,978262102bcb46eb,10.147,19.125,9.15,153,8
askdocs_1un8vh9,75ecd42bd8f4203c,4.324,9.611,8.696,173,18
askdocs_1un8vmy,4c6038c2df238676,4.888,11.769,5.806,153,13
askdocs_1un8w3z,c3e2155497370dab,7.005,19.333,1.639,58,3
askdocs_1un8y2j,0c4b28957497d8fc,19.676,49.333,2.597,148,3
askdocs_1un93ry,42a63d64baa7b19f,9.774,23.4,15.417,234,10
askdocs_1un94ac,f88a1537f9b7d15c,7.21,18.267,10.105,274,15
askdocs_1un94dd,1e72ff985a4d56f6,9.686,22.75,11.475,182,8
askdocs_1un970p,faf1941fefd77d8b,9.586,17.658,12.072,671,38
askdocs_1un9buo,fd0fe1d15fdd5614,8.915,20.818,11.79,229,11
askdocs_1un9iaa,3355f610b969668d,10.871,19.333,11.706,290,15
askdocs_1un9kw7,75963a335aea13df,8.02,15.571,9.402,109,7
askdocs_1un9lcj,e99bdb5f6fd0ce6b,24.058,63.0,9.524,126,2
askdocs_1un9m7e,ae238ed51efe3e57,6.531,18.111,8.772,163,9
askdocs_1un9n7x,5332a9b0711a885a,7.033,16.36,11.707,409,25
askdocs_1un9nxf,370b9dd78a0d40f8,7.539,19.333,9.677,464,24
askdocs_1un9tnh,ee4fc49682d8be7e,8.946,20.133,10.185,302,15
askdocs_1una0le,3b7e26bb90ea9ac4,7.89,20.429,6.757,143,7
askdocs_1una3t0,3f3cb65b2b677ed4,8.037,18.0,9.772,594,33
askdocs_1una47j,302507b4f30f78d4,7.451,24.5,11.765,49,2
askdocs_1una967,0ebd43dbe5f7c831,8.48,16.333,4.04,98,6
askdocs_1unaawk,7d7c6e0317d52ad9,4.72,7.0,13.725,49,7
askdocs_1unad3t,6fd5f687c9de0645,6.456,17.75,5.479,71,4
askdocs_1unadh0,5d80390a1eb5f6a3,1.376,8.125,12.121,65,8
askdocs_1unajb0,48d142b105b07c3b,50.014,132.0,3.623,132,1
askdocs_1unapih,424aed6346179a53,8.746,19.417,10.625,466,24
askdocs_1unar33,3a3140049f67cb87,6.73,12.143,19.134,255,21
askdocs_1unazul,bb88736b5f612d96,11.465,28.5,7.018,57,2
askdocs_1unb0wp,9f79d3e42684f8db,6.52,14.083,7.018,169,12
askdocs_1unb5nf,7fac4221793b1a0c,8.648,21.333,4.145,192,9
askdocs_1unb68k,cbfb2d7799398501,8.345,15.5,13.83,93,6
askdocs_1unb6y7,c05e3d89e345f217,9.373,23.667,19.07,213,9
askdocs_1unb7p5,57cf4763e29eed11,6.685,14.842,13.028,282,19
askdocs_1unba66,b1d0ad9db1c25940,5.183,13.8,15.714,69,5
askdocs_1unbakj,9d93eb1b931a4bb9,5.224,11.294,13.636,192,17
askdocs_1unbala,259f22bb83131865,11.552,28.667,7.836,258,9
askdocs_1unbber,60d9b0d4d8a08bc9,7.261,15.318,8.264,337,22
askdocs_1unbcw3,1269572c1f916175,4.046,10.333,8.065,62,6
askdocs_1unbep6,4546d566ffc87483,7.524,18.6,5.376,186,10
askdocs_1unbfjc,49cbc705d356bdb9,7.356,13.561,8.408,556,41
askdocs_1unbfta,ea89f8e6b56376d3,9.38,24.0,12.5,96,4
askdocs_1unbleg,6b35ea133a860773,9.593,17.455,9.326,192,11
askdocs_1unblrs,da05f94152b937bc,6.126,14.538,10.204,189,13
askdocs_1unbm23,145382174cfc90ee,8.907,24.143,8.889,169,7
askdocs_1unbx0l,628858eef344cc0e,9.008,21.0,16.822,105,5
askdocs_1unbyus,af8342a3df6220e1,9.43,18.167,9.337,327,18
askdocs_1unbzm5,2f7b733a4d54449a,5.716,12.7,12.928,254,20
askdocs_1unc1mc,037f9fc5f1bcd9b5,9.522,19.636,8.578,432,22
askdocs_1unc20v,cf20ad757a17416c,8.942,18.5,12.698,370,20
askdocs_1unc2kd,8d758d05af12d6c9,9.256,14.0,11.648,350,25
askdocs_1unc6fd,d78302454ce82548,12.333,27.556,9.127,248,9
askdocs_1unca5l,8c959f4973bca914,5.516,13.0,12.295,117,9
askdocs_1uncbhf,f4715c93d0a8e7db,8.403,16.0,10.573,224,14
askdocs_1uncey1,e3a7e811d3066b38,8.105,17.931,10.153,520,29
askdocs_1uncjsi,cd872a6e835b9cb4,10.768,19.3,14.872,193,10
askdocs_1unckqv,144af9d92676e6d3,2.58,7.8,15.385,39,5
askdocs_1uncqlu,f42220fe8b0c4504,5.964,17.0,8.824,204,12
askdocs_1uncqvt,085d8d9573c06807,5.567,13.3,11.679,133,10
askdocs_1unctpy,785d15158c80baa7,11.558,21.667,18.0,195,9
askdocs_1unctqk,ea26f20b949c47b3,13.674,18.053,10.215,343,19
askdocs_1uncu5a,ff570f54034daec4,6.665,13.562,8.444,217,16
askdocs_1uncu5n,568b410d11c58325,5.413,10.857,10.458,152,14
askdocs_1uncwyj,1cbb674a833e476e,9.746,20.455,8.811,225,11
askdocs_1uncx65,5f24b9b7f89a209b,6.406,17.5,10.0,70,4
askdocs_1uncy1x,432d8ce9ac469b30,4.876,9.556,11.364,86,9
askdocs_1uncztj,fa5c57ba4603b2c0,11.259,26.118,13.423,444,17
askdocs_1und0ss,1d875c281cc460f7,4.074,14.375,12.712,115,8
askdocs_1und13j,e6a29370d30fc3f9,10.502,26.75,7.907,214,8
askdocs_1und25y,2b15039c5098ed81,8.944,15.231,4.412,198,13
askdocs_1und3x0,bb2a99a5d3ef889b,10.765,18.167,13.636,218,12
askdocs_1und98d,952d97d09ac8ac6f,7.08,18.6,9.091,186,10
askdocs_1unddip,5e08d3f052e3a2bf,5.233,12.0,11.864,288,24
askdocs_1undff8,006f9aee11bf10cb,4.144,8.556,8.861,77,9
askdocs_1undfrx,7e053d1b54d0f6f0,8.227,15.839,7.269,491,31
askdocs_1undiis,18267939f056abbe,8.932,19.556,5.65,176,9
askdocs_1undkld,0290fa302cc3d9a2,8.371,18.636,5.854,205,11
askdocs_1undmgg,1a788df42073d0b7,5.151,12.0,5.556,36,3
askdocs_1undmoi,611c1aae89031401,6.541,14.097,11.538,437,31
askdocs_1undmz8,d7fed55f8cfc96cb,6.722,16.667,10.968,150,9
askdocs_1undsgi,cf509c150c236481,6.218,14.25,11.111,114,8
askdocs_1undva9,51b63254c4cea803,6.194,10.727,14.876,118,11
askdocs_1undxr4,0d6d164bd3afb0de,9.68,21.429,12.179,150,7
askdocs_1undynp,7577b3a137ee88e2,7.655,18.0,6.757,72,4
askdocs_1undzg5,4cb49cf34e6d28f0,6.399,18.25,9.589,73,4
askdocs_1undzxr,4ce75f9ceccbad2a,8.388,23.5,8.163,47,2
askdocs_1une1c1,a717ec39da33ce29,6.723,13.143,5.435,92,7
askdocs_1une1zu,fc91da342b805ea9,45.417,116.0,5.042,116,1
askdocs_1une24a,2f14045541c72d2a,11.938,28.556,15.116,257,9
askdocs_1une525,c8696434ee850e5e,21.029,55.667,8.929,167,3
askdocs_1une5yb,03e2d6f6a096c557,10.348,14.833,18.681,89,6
askdocs_1une8g8,fa336320287851e7,11.642,25.108,9.412,929,37
askdocs_1une8l6,8a8b8b749f884308,10.104,15.571,0.638,436,28
askdocs_1une8q3,1996f784335ff324,4.454,11.444,8.738,103,9
askdocs_1une8sk,c6e79fc83afb88a8,9.841,22.727,5.976,250,11
askdocs_1une9kn,55a468f2ff43e312,6.086,21.0,14.286,21,1
askdocs_1unebcu,dd9334387f97511d,10.762,16.25,13.636,260,16
askdocs_1unebmo,bfe4f71cdbb6bf99,11.206,15.114,12.37,1194,79
askdocs_1unedto,190bdaa2bada33a6,7.124,17.769,7.234,231,13
askdocs_1uneeyf,325a01099a90689b,7.574,16.917,12.019,203,12
askdocs_1unejwc,fa5350569e203b17,6.244,14.462,9.424,188,13
askdocs_1uneko1,80f1fd29f1c2f820,8.932,22.8,8.475,228,10
askdocs_1unem5p,73ae8fee1705dc95,11.998,19.133,21.034,574,30
askdocs_1unen84,59e03dd2f8893523,8.339,19.909,8.072,438,22
askdocs_1unenrm,28e9b6f585e81061,13.515,30.0,9.167,120,4
askdocs_1unep9w,5fd1fab61e3add98,5.162,15.75,11.94,63,4
askdocs_1unepfn,f5ca277ea6ddaab5,8.079,15.391,6.497,354,23
askdocs_1unewe8,1ac344a380f04ca0,36.413,93.0,18.28,93,1
askdocs_1unez5t,13e5e202e4e71d2f,9.08,19.667,10.744,118,6
askdocs_1unf01l,8cad3c5d3d50eddf,2.611,7.889,12.329,71,9
askdocs_1unf2th,d76ff375ffdf338d,7.825,23.286,9.091,163,7
askdocs_1unf4m1,4d0ed9b9385aa9ab,10.224,23.75,9.74,760,32
askdocs_1unf55m,062fbe974f4373a4,7.63,16.868,6.535,641,38
askdocs_1unf6wy,f1e5e54fdbd5c79e,12.978,27.0,11.409,297,11
askdocs_1unf7s1,f4cb051c6acea3c4,8.473,16.0,14.141,96,6
askdocs_1unfamz,cb6c4c0c38b1c1d0,5.417,12.2,8.943,122,10
askdocs_1unfeq8,6808ef81df749017,4.83,10.0,8.197,60,6
askdocs_1unfg5a,6a481cafa3117b8e,6.97,15.222,11.268,137,9
askdocs_1unfj67,4b95958fcf5c4c21,6.633,13.133,8.271,394,30
askdocs_1unfjtw,61a0d906fcf3688f,10.163,14.75,25.0,59,4
askdocs_1unfka5,b4c1e3644204b945,9.457,21.0,14.286,21,1
askdocs_1unfmha,d6a6f800af1241a8,10.107,26.5,15.315,106,4
askdocs_1unfp3e,421718dfdb5fdf4c,11.33,21.0,20.0,63,3
askdocs_1unfp4g,c4e200fbc5172d42,6.149,14.36,8.777,359,25
askdocs_1unfq61,b7f2448de701099f,7.399,15.964,9.586,447,28
askdocs_1unfq6m,282dad438492accc,15.398,24.4,22.314,244,10
askdocs_1unfrqh,0f76e491d5108aac,3.69,8.5,10.417,136,16
askdocs_1unft98,63378464e13f47c1,12.266,32.889,7.792,296,9
askdocs_1unfv8p,8a1d84550a9849db,8.184,18.133,13.357,272,15
askdocs_1unfwns,0e69fc81058c9315,8.448,15.125,17.46,121,8
askdocs_1unfxkc,8ee438da7465cddf,5.659,12.833,11.111,77,6
askdocs_1unfyph,2af0be7f5d6423ac,11.742,16.133,14.398,484,30
askdocs_1ung1yn,c1ee2e18a8ecab3b,5.487,13.4,7.463,67,5
askdocs_1ung38y,c54f87504e294f75,8.008,19.25,14.346,231,12
askdocs_1ung3eg,d2eb41c038b7819a,4.528,12.333,2.632,37,3
askdocs_1ung3ow,387ed012c901d8e2,19.713,46.333,9.929,139,3
askdocs_1ung544,f4f929565e00408a,16.292,26.75,22.326,214,8
askdocs_1ung6h3,dec6b455caf93427,5.463,14.0,10.345,28,2
askdocs_1ung8dc,b37f04a017567bbe,5.22,9.35,10.256,187,20
askdocs_1ungbae,7e409ec9567f8e20,9.904,19.304,10.195,444,23
askdocs_1ungewn,da8b63423a40fcb4,4.835,14.308,5.729,372,26
askdocs_1ungfg1,da68978a213df195,3.634,12.667,5.263,38,3
askdocs_1ungjgt,8f34339dc089dc64,12.538,25.286,13.483,177,7
askdocs_1ungk7h,663a2bbf55e8a523,7.633,19.786,6.429,277,14
askdocs_1ungojh,6acb3d10bf69e80d,10.969,21.167,6.202,127,6
askdocs_1ungpid,0acdb7b5c2575e89,5.549,13.444,9.756,121,9
askdocs_1ungtnf,a247beb685367211,-0.611,6.2,9.677,31,5
askdocs_1ungx53,b3730e8fac6d7206,11.651,25.167,9.74,151,6
askdocs_1ungyhq,618a6ab97748f84f,6.65,20.6,7.619,103,5
askdocs_1ungzia,dbbd1d713e96a8c3,5.804,12.333,6.667,148,12
askdocs_1unh61b,f40609ec5a8a1ea2,5.224,11.294,13.636,192,17
askdocs_1unh93t,de493d69e3782451,9.29,19.75,8.696,158,8
askdocs_1unhd87,ba9f996d94a82ec3,6.101,12.938,11.905,207,16
askdocs_1unhfok,b67151262a7d25ae,3.263,8.0,8.333,24,3
askdocs_1unhio1,4be0255e286ba7ca,8.544,19.0,9.63,266,14
askdocs_1unhtkj,c08cca96cc4c80ac,6.125,14.0,6.0,98,7
askdocs_1unhufe,0c0a322e4c5042e7,9.816,25.333,7.391,228,9
askdocs_1unhvbr,f89159cfd44b503f,4.075,14.667,8.333,44,3
askdocs_1unhwmm,b9aed51871976387,5.213,10.625,19.767,85,8
askdocs_1unhwwe,8957c8751adcf834,8.471,15.667,15.152,94,6
askdocs_1unhx3n,14a0b88538d363e8,7.429,14.767,11.111,443,30
askdocs_1unhyaq,4b98de01688308de,7.088,12.545,11.972,138,11
askdocs_1unhzn0,8a15d865dcf89eb1,5.679,13.6,5.634,68,5
askdocs_1uni25l,59cb96ca45b8d591,7.846,17.385,12.719,226,13
askdocs_1unie5y,285feb7f2eed3060,4.281,10.385,5.839,135,13
askdocs_1uniggm,447e46eb98c6a02d,7.108,20.0,14.815,80,4
askdocs_1unigmu,cae55442ee293e7d,5.934,14.5,12.295,116,8
askdocs_1unim85,65715d6c730faedb,5.539,9.333,8.065,56,6
askdocs_1unir6n,7b08ef24671a9cf8,6.403,14.75,8.091,295,20
askdocs_1unit9w,9e714622f6cce381,10.111,19.75,7.595,158,8
askdocs_1uniwnn,4092abd10686b219,7.33,19.667,9.917,236,12
askdocs_1unixvm,50617d0e9a8618e9,3.893,9.4,12.245,47,5
askdocs_1uniy1n,2946e296e0881b70,6.105,16.8,4.976,420,25
askdocs_1uniy60,1fa2d2bd922c8f72,8.048,6.286,22.727,44,7
askdocs_1unizes,8cbf1d4d1747416b,3.703,12.167,8.219,73,6
askdocs_1unj6ji,aba0894e93f767d7,7.699,17.0,13.483,85,5
askdocs_1unj73q,20189099423c227b,16.473,37.167,12.017,223,6
askdocs_1unj9c9,cfb047d8a3303a6c,6.844,15.714,10.407,220,14
askdocs_1unj9ww,f5e148b7aa7c42cb,7.925,17.8,6.18,178,10
askdocs_1unjbip,936d2a8241c7038f,4.574,10.6,8.772,53,5
askdocs_1unjdeh,96a0e2ee322c6944,4.52,11.714,2.326,82,7
askdocs_1unjdfu,dc7ef41b72df18e6,5.642,14.333,7.692,86,6
askdocs_1unjfr8,7de0126fa1876a95,15.501,40.5,13.415,81,2
askdocs_1unjhiy,8be52d2dfb3e4c52,3.223,13.5,7.143,27,2
askdocs_1unjlxk,d10fb7d86b96967f,6.575,15.556,10.714,140,9
askdocs_1unjrn4,77bbe4e5495ab385,4.674,13.308,6.286,173,13
askdocs_1unjti5,586dbe56599432a5,5.61,15.333,12.857,138,9
askdocs_1unjyor,268260ed7e3e6060,7.83,15.111,13.768,136,9
askdocs_1unk18j,a2f96b1495a8e52c,8.73,20.0,16.049,80,4
askdocs_1unk3r5,4ad8cbb1067777aa,5.886,13.167,9.114,395,30
askdocs_1unk3ro,cb649ff1fb37e4c6,7.33,17.667,7.407,106,6
askdocs_1unk5we,01e468e1dfe37518,7.869,17.75,11.25,142,8
askdocs_1unk6ge,0d38620a393665e5,5.805,12.5,8.462,125,10
askdocs_1unk7u8,27833341faac9343,5.104,14.4,18.056,72,5
askdocs_1unk9zh,ab4ace9a9e827722,14.475,31.8,10.494,159,5
askdocs_1unke19,e40b508d94a37441,5.643,17.769,10.504,231,13
askdocs_1unke7e,9d2b523f77bd42c6,11.513,17.25,13.636,483,28
askdocs_1unkerl,b1847e48b29319a6,3.901,12.4,21.875,62,5
askdocs_1unkevp,59dd2a57527d95e5,5.756,11.0,12.281,110,10
askdocs_1unkf7a,cd1b7b69f5b1f3a1,4.069,10.889,7.767,98,9
askdocs_1unkfm1,fe9f9685a293b9d1,5.313,9.2,10.753,92,10
askdocs_1unkg9o,04873fbeec3dbf5f,7.384,13.333,13.415,160,12
askdocs_1unkidn,e362072141f33543,6.874,14.25,11.364,171,12
askdocs_1unkiw4,36a110877f0521ca,4.527,9.0,14.815,27,3
askdocs_1unkj5g,fe8c8be6b7f17fba,4.966,14.188,8.861,227,16
askdocs_1unkmcl,9cc7dd1abfb4af5e,5.82,8.0,8.642,80,10
askdocs_1unkmsd,8f64a83b11d89458,4.103,10.909,20.661,120,11
askdocs_1unkn6a,da82341cea99c4c8,3.66,7.0,5.556,35,5
askdocs_1unknf9,23d5ed90040b6f98,4.874,12.647,8.811,215,17
askdocs_1unkr5x,6248ea4cd2b8b123,41.264,109.0,7.798,218,2
askdocs_1unkr6y,a61cc86800492ba7,7.457,15.5,14.583,93,6
askdocs_1unkueh,dd8a019007bde27f,6.045,12.25,8.081,98,8
askdocs_1unkve1,f940363985140271,5.302,10.286,12.5,72,7
askdocs_1unkxpb,839bfc99b005a6ee,7.029,16.429,18.333,115,7
askdocs_1unkz57,5a1c323ef5618f23,6.757,16.5,6.818,132,8
askdocs_1unkz9z,429cf40847c8960f,3.746,13.222,10.924,119,9
askdocs_1unkznn,e015a44982c6d90e,5.524,21.0,14.286,21,1
askdocs_1unl26t,8bdaad909cf9795e,4.063,12.2,6.557,61,5
askdocs_1unl2la,ae97b5a213134a72,3.66,13.5,6.897,27,2
askdocs_1unl2ls,1e33cc89d23989a7,7.799,16.833,6.422,101,6
askdocs_1unl372,e897a1260c3649f7,12.941,30.5,14.516,61,2
askdocs_1unl39v,fd2b604e858bddcd,4.027,15.0,0.0,30,2
askdocs_1unl3jx,0122ae08e9b1d408,9.467,26.333,8.642,79,3
askdocs_1unl40h,6293abf3635c7ac8,4.049,13.25,14.545,53,4
askdocs_1unlgx2,3d28052ffc145747,10.734,16.667,12.077,200,12
askdocs_1unlhm7,766b7be739b1235b,10.58,19.667,12.048,236,12
askdocs_1unljan,c24e6deeb007e331,7.013,16.591,10.512,365,22
askdocs_1unlmwd,ce12bb7353c3f472,5.641,9.286,17.647,65,7
askdocs_1unln3x,7b8e1f126f15f341,5.539,9.333,10.526,56,6
askdocs_1unlnps,64fe82b64b4ab53d,28.21,61.333,17.857,184,3
askdocs_1unloo1,733fcf258904a776,7.114,13.636,10.526,150,11
askdocs_1unlpo3,6627ddb8e36a4d76,2.94,6.667,14.286,20,3
askdocs_1unlqkv,56f72f46123825f5,11.422,17.84,10.874,446,25
askdocs_1unlqld,da493efa8b5f1db0,11.758,18.68,20.711,467,25
askdocs_1unlrej,47027e3271fc9bdc,3.641,9.5,17.241,57,6
askdocs_1unltmg,08b071fd14b851c5,5.411,12.714,10.112,89,7
askdocs_1unluqo,e2e8a506d515b2ac,6.664,9.214,13.869,129,14
askdocs_1unm1o7,20ba3e132bb2667e,7.224,15.273,14.035,168,11
askdocs_1unm5at,86f6613f93f34fb6,10.409,22.722,14.353,409,18
askdocs_1unm5w9,ff7e297c2204b01a,9.423,20.769,8.664,270,13
askdocs_1unmc2z,13a08bcfc340f01b,10.024,15.37,10.431,415,27
askdocs_1unme0m,072fb9d23779a37b,8.806,15.4,14.815,77,5
askdocs_1unme5n,148978e201a8f31b,11.777,13.0,21.771,1313,101
